row,col,slope,aspect_sin,aspect_cos,rain_r7,elevation,river,twi,curvature,label
10055,4850,0.102372095,0.70710677,0.70710677,74.17211,0.29878512,0.8743266,0.28071356,0.50258464,1.0
8409,6370,0.18833777,0.806405,0.59136367,33.21879,0.28701594,0.40213487,0.2813216,0.50257015,1.0
13082,5451,0.07487338,0.5547002,-0.8320503,85.84035,0.34168565,0.19065554,0.28005835,0.5025841,1.0
3981,2553,0.12359782,-1.0,-1.8369701e-16,41.769924,0.20083523,0.8003232,0.28014722,0.5025504,1.0
10584,5134,0.26773018,-0.87929195,-0.47628316,74.77208,0.09073652,0.5919478,0.2814327,0.50254697,1.0
11341,8096,0.08914541,0.5812382,-0.81373346,22.83796,0.3321944,0.2526178,0.28050306,0.5025597,0.0
5380,3894,0.0,-1.0,-1.8369701e-16,31.94369,0.21867882,0.9931998,0.6493136,0.5025771,0.0
6506,5484,0.053065702,0.9805807,-0.19611613,20.90997,0.23993926,0.3242822,0.28068626,0.50259334,0.0
3609,3551,0.01474932,-0.70710677,-0.70710677,22.622313,0.20539103,0.91082156,0.29136205,0.5025644,0.0
9031,3887,0.05602868,0.9284767,0.37139067,74.69659,0.24943052,0.3735518,0.28394166,0.50258696,1.0
11262,6273,0.06063982,0.8574929,-0.51449573,49.05177,0.36560366,0.8687778,0.28500938,0.5025162,1.0
10475,4779,0.16594434,0.6757246,-0.7371541,78.89703,0.1324981,0.4906888,0.28054634,0.50257826,1.0
5039,1457,0.069694914,0.8944272,0.4472136,74.39085,0.016704632,0.98456067,0.28191936,0.5025063,1.0
9680,5251,0.32369703,-0.99956775,0.029399052,61.149136,0.33409265,0.85008436,0.28218457,0.5024814,1.0
15456,10444,0.023314469,0.4472136,-0.8944272,17.759369,0.324981,0.055900976,0.28790396,0.5025649,0.0
5909,5783,0.01474932,0.70710677,-0.70710677,19.547697,0.20387244,0.06315181,0.27971083,0.5025835,0.0
11494,7350,0.032956913,-0.9486833,0.31622776,28.785934,0.33257404,0.9770283,0.2837547,0.50257653,0.0
4153,2702,0.4227254,0.94221467,0.33500966,44.74758,0.16135156,0.95091856,0.2819574,0.5024135,1.0
1800,1147,0.14669926,-0.9778024,0.20952909,52.067158,0.23196658,0.36022323,0.2787518,0.50259686,0.0
3952,3051,0.031268463,1.2246469e-16,-1.0,32.621067,0.18033409,0.8442812,0.2793289,0.5025864,1.0
4811,2072,0.13812844,0.7432941,0.66896474,62.95488,0.20463175,0.5955163,0.28388852,0.5025394,0.0
4884,1847,0.14248706,0.8637789,0.503871,68.66312,0.07630979,0.78100586,0.28381512,0.5025081,1.0
4154,2702,0.38506648,0.9954955,-0.09480909,44.764088,0.16211087,0.9481027,0.28349596,0.50235087,1.0
4886,1845,0.09377447,0.11043153,0.9938837,68.73131,0.08276386,0.7762539,0.28122386,0.5024779,1.0
9302,5667,0.085500166,0.9701425,-0.24253562,45.479584,0.39179954,0.766353,0.2819761,0.5026259,0.0
6454,2488,0.05602868,-0.9284767,-0.37139067,69.72828,0.038724374,0.7733835,0.2867167,0.5026305,1.0
6310,2408,0.11352448,1.2246469e-16,-1.0,73.77716,0.03682612,0.9703932,0.28317884,0.5026166,1.0
12685,5666,0.15634586,-0.19611613,-0.9805807,77.87539,0.122627184,0.32069346,0.28207153,0.50266296,1.0
5069,1349,0.09377447,-0.11043153,-0.9938837,76.41225,0.0049354592,0.99391556,0.28122386,0.50257885,1.0
12874,6053,0.17323099,-0.6459423,0.7633863,67.114174,0.4244495,0.92638004,0.28157827,0.5027367,1.0
2792,627,0.12567092,-0.8192319,-0.57346237,64.12624,0.013287775,0.32200086,0.28074,0.50256264,0.0
12826,6493,0.117578685,-0.78935224,0.6139406,64.6337,0.39331815,0.9050447,0.27982068,0.5025893,1.0
13568,9809,0.044184793,-0.70710677,0.70710677,18.618088,0.2741078,0.05634816,0.27855062,0.50256205,0.0
10518,5130,0.21119861,0.90373784,0.42808634,74.47037,0.17653759,0.6776172,0.28222352,0.5025342,0.0
8408,6370,0.18070734,0.6178216,0.78631836,33.208897,0.28473803,0.401755,0.28156018,0.5025754,1.0
4194,2341,0.27088675,-0.65079135,0.7592566,49.579163,0.048215643,0.90140885,0.2843406,0.5025562,1.0
9340,6232,0.18679056,-0.97618705,-0.21693046,39.249184,0.5930144,0.8687778,0.2817074,0.5027001,1.0
6310,2407,0.1139827,0.090535745,-0.9958932,73.81221,0.03720577,0.96907115,0.28156996,0.50260437,1.0
5768,2457,0.19609126,-0.20601048,-0.9785498,67.436424,0.20501138,0.8376578,0.28174827,0.5025806,1.0
12647,6075,0.24480613,-0.85026515,0.5263546,61.21613,0.36408505,0.6452187,0.2804981,0.5025661,1.0
6242,3015,0.032956913,-0.31622776,-0.9486833,55.94646,0.21867882,0.99140614,0.2882997,0.50257885,0.0
17890,9119,0.18496518,-0.16439898,-0.9863939,0.0,0.21753986,0.0013985977,0.28269228,0.5025562,0.0
10414,3267,0.07558321,0.96152395,0.27472112,87.21387,0.008352316,0.84702903,0.28353703,0.5025725,0.0
10703,5029,0.023314469,0.4472136,-0.8944272,76.37235,0.044419136,0.72968,0.2848339,0.5025928,1.0
12130,6384,0.10389993,0.09950372,0.9950372,63.78229,0.46127564,0.80801904,0.27993554,0.50252026,1.0
16550,7476,0.20738384,-0.776114,0.63059264,0.0,0.261959,0.0051910225,0.27782685,0.5025632,0.0
10947,3320,0.06654887,-0.62469506,0.7808688,88.49125,0.019741837,0.8127568,0.28369507,0.50263166,0.0
7061,5058,0.010430277,1.0,6.123234e-17,31.441975,0.25170842,0.97569805,0.2723368,0.5025777,1.0
8773,4442,0.15634586,-0.19611613,0.9805807,62.107662,0.24221715,0.9112313,0.28042763,0.5025829,0.0
11081,7761,0.05203983,-0.6,0.8,19.812796,0.36028853,0.43616888,0.27695248,0.5025771,0.0
11633,6456,0.06324172,-0.16439898,0.9863939,52.719368,0.35876992,0.91082156,0.28094262,0.5026276,1.0
538,1783,0.023314469,0.4472136,-0.8944272,29.757687,0.29309034,0.27016303,0.2904925,0.502598,0.0
8396,4135,0.14773092,0.5547002,-0.8320503,59.863396,0.25170842,0.90589374,0.28442854,0.5025742,0.0
10462,5419,0.041665252,1.0,6.123234e-17,67.819046,0.36712223,0.6952731,0.28834808,0.5025168,1.0
9033,3887,0.05203983,1.0,6.123234e-17,74.680565,0.2501898,0.37433055,0.2805735,0.5025644,1.0
2520,2180,0.11534551,0.8944272,-0.4472136,39.74822,0.18223235,0.82762605,0.281748,0.50258696,0.0
10658,10032,0.023314469,-0.8944272,-0.4472136,26.12727,0.285877,0.00049955497,0.2793806,0.5025905,0.0
8993,3642,0.032956913,0.9486833,-0.31622776,77.812775,0.033029612,0.7083375,0.28673598,0.5026259,1.0
12645,6075,0.1112026,-0.9284767,-0.37139067,61.21059,0.36180714,0.64336264,0.2851668,0.50265604,1.0
12684,6065,0.2669322,0.8087361,0.5881717,62.310776,0.372817,0.7084619,0.28291404,0.50264674,1.0
14380,6499,0.08361496,0.99227786,-0.12403473,62.729954,0.49012908,0.27249894,0.28458664,0.5024715,0.0
12826,6494,0.103393346,-0.6,0.8,64.56777,0.39483675,0.90757537,0.28097764,0.50257945,1.0
12687,5665,0.07343238,0.14142136,-0.98994946,77.94348,0.11883067,0.32031184,0.28831708,0.5026572,1.0
4769,1208,0.0,-1.0,-1.8369701e-16,73.1346,0.009111618,0.7727542,0.66072243,0.50258005,1.0
12782,6099,0.079033196,-0.91914505,-0.3939193,64.567894,0.41116172,0.7992399,0.2833766,0.5025649,1.0
7059,5058,0.020854957,1.2246469e-16,-1.0,31.408062,0.25170842,0.9722585,0.26598483,0.5025771,1.0
10405,4826,0.1613837,0.56921,-0.8221922,78.847786,0.14578588,0.5518183,0.28290728,0.50244945,1.0
8832,8716,0.031268463,0.0,1.0,14.637362,0.28359908,0.0013539332,0.28249198,0.5025725,0.0
11685,4745,0.13513428,-0.9883717,0.15205719,79.736374,0.04328018,0.77681136,0.2828429,0.50257075,0.0
401,6956,0.023314469,-0.8944272,0.4472136,13.782542,0.25398633,9.730416e-07,0.28105673,0.5025644,0.0
9679,5251,0.3592217,-0.9320047,0.36244625,61.132156,0.3329537,0.8524223,0.2821345,0.5024611,1.0
10005,4676,0.17548648,-0.98478353,0.17378533,75.266975,0.35345483,0.85825837,0.2818685,0.5025226,1.0
9239,3178,0.092640094,-0.4472136,0.8944272,82.1049,0.011009871,0.63731664,0.2820292,0.5025551,0.0
14067,10358,0.20018388,0.7556891,0.65493053,18.940794,0.27524677,0.026286023,0.2833236,0.50261194,0.0
15167,8750,0.020854957,-1.0,-1.8369701e-16,27.339586,0.30372056,0.68438417,0.28266856,0.5026038,0.0
4386,2387,0.20919028,-0.5766832,-0.81696784,50.794334,0.20007592,0.6656462,0.28334868,0.5025864,1.0
11195,6050,0.109783925,-0.6585046,-0.7525767,45.11966,0.35990888,0.5094874,0.28428242,0.50259334,1.0
3981,2552,0.1139827,-0.9958932,-0.090535745,41.79581,0.19817768,0.8007085,0.27890772,0.5025899,1.0
10234,5253,0.12891136,0.47885212,-0.8778956,63.628914,0.45634016,0.72471666,0.27958128,0.5026537,0.0
255,5517,0.0,-1.0,-1.8369701e-16,13.242051,0.22171602,2.388979e-05,0.6578094,0.5025585,0.0
909,6491,0.01474932,0.70710677,-0.70710677,13.760851,0.21678056,7.5215326e-06,0.27971083,0.502569,0.0
6125,3258,0.07487338,0.5547002,-0.8320503,50.67494,0.2164009,0.83515096,0.28189206,0.50257653,1.0
3226,3407,0.044184793,-0.70710677,0.70710677,22.619577,0.19172361,0.7534189,0.27855062,0.5025997,1.0
10210,9288,0.023314469,0.8944272,-0.4472136,23.650599,0.30523917,0.0020441231,0.28351718,0.50257945,0.0
5766,2456,0.07343238,-0.14142136,-0.98994946,67.41099,0.2103265,0.8321642,0.27945346,0.5025075,1.0
12105,6171,0.14669926,-0.9778024,-0.20952909,61.556946,0.40015185,0.45659426,0.28797615,0.5026079,1.0
5499,1510,0.01474932,0.70710677,-0.70710677,79.93875,0.0011389522,0.9818575,0.30079615,0.5025823,1.0
10037,10244,0.023314469,0.8944272,-0.4472136,24.03402,0.29612756,0.00012020409,0.28790396,0.50260615,0.0
4929,1267,0.01474932,-0.70710677,-0.70710677,74.943375,0.006833713,0.6954602,0.2849824,0.5025731,1.0
13905,6381,0.029482823,0.70710677,0.70710677,67.924,0.3344723,0.65461355,0.28555974,0.50260437,1.0
16506,8101,0.08361496,-0.12403473,-0.99227786,0.0,0.035687167,0.012860587,0.28214318,0.50255275,0.0
10188,4238,0.23889938,0.70710677,0.70710677,83.09384,0.36940014,0.6270105,0.28118196,0.5025951,1.0
5499,1509,0.032956913,0.31622776,-0.9486833,79.93875,0.0015186028,0.9816096,0.28167245,0.5025754,1.0
9032,3889,0.010430277,1.0,6.123234e-17,74.61136,0.24867122,0.3718027,0.29705733,0.5025754,1.0
14731,9310,0.046566565,0.8944272,0.4472136,21.538334,0.31548974,0.92632365,0.2829709,0.50257885,0.0
13873,7273,0.04294373,-0.9701425,0.24253562,40.74604,0.31093395,0.89412296,0.28302798,0.5026096,0.0
8409,6372,0.11669101,0.70710677,0.70710677,33.21886,0.28283978,0.39980605,0.28418714,0.50261366,1.0
124,2233,0.04294373,-0.24253562,-0.9701425,20.570036,0.2911921,0.044006284,0.2888483,0.5025748,0.0
6454,2490,0.17065062,-0.95448,-0.298275,69.70766,0.04252088,0.77366394,0.2815766,0.50263685,1.0
17870,9063,0.13812844,0.7432941,0.66896474,0.0,0.2072893,0.001458762,0.27852297,0.5025916,0.0
3908,3289,0.06573812,0.9486833,-0.31622776,29.772823,0.19362187,0.8627653,0.28030282,0.5025806,0.0
6034,5479,0.05203983,0.6,-0.8,21.675829,0.2312073,0.17066786,0.27591163,0.50257945,0.0
4451,565,0.029482823,-0.70710677,-0.70710677,84.44124,0.0022779044,0.716525,0.28555974,0.5025829,1.0
7471,2332,0.01474932,-0.70710677,-0.70710677,84.53525,0.017843584,0.55530477,0.27971083,0.50257593,1.0
3881,2685,0.046566565,-0.8944272,0.4472136,41.37406,0.2072893,0.8956234,0.27897388,0.50258696,1.0
8993,3643,0.0,-1.0,-1.8369701e-16,77.82664,0.033029612,0.7061794,0.6578094,0.5025905,1.0
12782,6101,0.07343238,-0.70710677,-0.70710677,64.649666,0.41343963,0.794405,0.28184664,0.5025498,1.0
13940,5250,0.14496115,0.70710677,0.70710677,81.64382,0.03606682,0.04756991,0.28031647,0.50257885,0.0
6818,4325,0.13399206,0.8436615,0.5368755,34.6768,0.26765376,0.9122882,0.28233004,0.50256956,1.0
16779,10357,0.2524383,0.50872934,0.8609265,0.0,0.47646165,0.01158662,0.28350332,0.50264615,0.0
11503,7954,0.0,-1.0,-1.8369701e-16,20.774601,0.32308277,0.4578701,0.6493136,0.50258875,0.0
4214,2328,0.08297659,-1.0,-1.8369701e-16,50.110752,0.031131359,0.9565419,0.28237823,0.50262237,1.0
16537,9942,0.11669101,-0.70710677,-0.70710677,0.0,0.78018224,0.04674277,0.28205803,0.50257075,0.0
6809,1801,0.032956913,0.31622776,-0.9486833,87.5776,0.005694761,0.843425,0.28167245,0.5025754,1.0
11213,4381,0.010430277,0.0,1.0,84.49592,0.040622625,0.68234515,0.29705733,0.5026073,0.0
17009,10656,0.029482823,0.70710677,0.70710677,0.0,0.11503417,0.0036929443,0.28106096,0.5025823,0.0
5401,2999,0.1316743,0.62469506,0.7808688,49.076107,0.20539103,0.6796957,0.28220734,0.5026079,1.0
5068,1349,0.117578685,0.6139406,-0.78935224,76.40082,0.0060744113,0.99140614,0.27997875,0.5026183,1.0
13425,27,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.1209646e-05,0.6110364,0.50258005,0.0
17126,8061,0.029482823,-0.70710677,0.70710677,0.0,0.014426728,0.0033176155,0.2762189,0.50262356,0.0
14170,6211,0.18496518,0.9863939,-0.16439898,66.83163,0.044419136,0.26141945,0.28462863,0.50261945,1.0
11364,6012,0.06063982,-0.8574929,0.51449573,50.795124,0.3637054,0.76544386,0.2833879,0.5025058,0.0
9803,6942,0.06573812,0.31622776,-0.9486833,18.836273,0.33750948,0.6466292,0.28200546,0.502558,0.0
7904,8016,0.05203983,0.6,-0.8,16.435757,0.27752468,0.0021640044,0.2790836,0.5026003,0.0
6794,5770,0.023314469,-0.4472136,-0.8944272,21.479652,0.22741078,0.21993135,0.2848339,0.5025574,0.0
14853,7741,0.08361496,-0.49613893,0.86824316,33.12005,0.29384965,0.6936503,0.2819672,0.50256956,0.0
4422,613,0.2939085,-0.2963992,-0.9550641,84.51502,0.08542141,0.7882193,0.28173506,0.5025498,1.0
11344,6127,0.10786097,0.95782626,-0.28734788,48.162792,0.32687926,0.5840452,0.28318515,0.50252783,1.0
14093,6400,0.20018388,0.7556891,-0.65493053,67.813126,0.17236143,0.4378797,0.28078485,0.50268155,1.0
7899,3482,0.19313613,-0.7327935,-0.6804511,69.59095,0.24221715,0.97865367,0.2809305,0.50259745,0.0
13927,6282,0.04294373,0.24253562,0.9701425,67.87873,0.3390281,0.53870624,0.28367096,0.50262004,1.0
5729,2516,0.21449143,0.18711211,0.98233855,64.41479,0.2095672,0.77293575,0.28085563,0.502504,1.0
4009,2505,0.06573812,0.9486833,-0.31622776,43.232277,0.20007592,0.7299389,0.27833948,0.50252837,1.0
12107,5753,0.031268463,1.2246469e-16,-1.0,71.07413,0.04783599,0.83226967,0.28025293,0.5026357,1.0
6028,6296,0.010430277,1.2246469e-16,-1.0,19.969553,0.22513288,0.018451858,0.29705733,0.5025493,0.0
3779,4957,0.0,-1.0,-1.8369701e-16,17.05607,0.21374336,0.030913977,0.6493136,0.5025916,0.0
8496,6309,0.037566602,-0.8320503,0.5547002,34.25375,0.26461655,0.5062834,0.2814208,0.50261307,0.0
9179,8949,0.020854957,0.0,1.0,15.6444025,0.2790433,0.0011891483,0.28266856,0.5026067,0.0
4214,2327,0.04294373,-0.9701425,-0.24253562,50.128914,0.029992407,0.95724964,0.28302798,0.50261194,1.0
13958,10003,0.020854957,1.0,6.123234e-17,20.700207,0.25398633,0.055452216,0.28740448,0.5025585,0.0
11971,5179,0.07558321,0.27472112,0.96152395,80.22473,0.07630979,0.8296787,0.28011903,0.50264555,0.0
13299,8964,0.06654887,0.7808688,0.62469506,21.425938,0.31169325,0.34218556,0.27769268,0.50261074,0.0
11914,5984,0.41161346,0.45587587,-0.8900434,61.45188,0.30789673,0.4568819,0.28209013,0.5025632,1.0
9246,4967,0.13089152,0.70710677,0.70710677,60.33145,0.34548217,0.9274032,0.28428426,0.5024431,0.0
12612,6205,0.13812844,0.7432941,0.66896474,67.10035,0.35155657,0.7324836,0.28015804,0.5026276,1.0
2735,3184,0.07487338,0.5547002,-0.8320503,23.762823,0.21222475,0.6875019,0.28228867,0.50259393,0.0
5979,2752,0.11534551,-0.8944272,0.4472136,62.79776,0.20349279,0.73804945,0.28313118,0.5025649,0.0
10412,5156,0.109783925,0.6585046,-0.7525767,70.91331,0.29878512,0.64275235,0.2832645,0.5025986,0.0
434,1782,0.05203983,-0.6,0.8,27.926603,0.29005316,0.20241977,0.28406054,0.50256264,0.0
6455,2488,0.04294373,-0.9701425,0.24253562,69.70924,0.038724374,0.771033,0.28677478,0.50264734,1.0
3881,2683,0.08102993,-0.6401844,0.76822126,41.358524,0.20577069,0.8901918,0.28335434,0.5025951,1.0
14106,9932,0.023314469,0.8944272,0.4472136,21.339289,0.25398633,0.08651824,0.28605303,0.50259453,0.0
9850,5802,0.037566602,0.5547002,0.8320503,38.15247,0.3781321,0.7218167,0.2808398,0.50257134,1.0
13625,6702,0.044184793,-0.70710677,-0.70710677,54.32337,0.34776005,0.8614398,0.28435543,0.5025568,1.0
7137,4626,0.041665252,-1.0,-1.8369701e-16,40.341675,0.261959,0.91530865,0.282433,0.5025823,0.0
9465,4328,0.07558321,0.27472112,-0.96152395,69.09947,0.24981017,0.9770283,0.2849471,0.5025597,1.0
4202,543,0.010430277,1.2246469e-16,-1.0,81.17837,0.0,0.67114586,0.2901347,0.50259334,1.0
4130,5336,0.041665252,1.0,6.123234e-17,16.827465,0.20918755,0.01802019,0.28044057,0.502551,0.0
13955,9033,0.0,-1.0,-1.8369701e-16,21.727758,0.26537585,0.65908104,0.6493136,0.5026003,0.0
2626,6513,0.020854957,-1.0,-1.8369701e-16,16.004393,0.21488231,9.0067675e-05,0.27290747,0.5025684,0.0
12064,6241,0.10639416,-0.87415725,-0.48564294,63.41151,0.39711466,0.51919323,0.28430346,0.50260615,1.0
13816,6459,0.06238679,1.0,6.123234e-17,64.9228,0.35003796,0.8462477,0.28378293,0.5025406,1.0
6982,4628,0.1112026,0.9284767,0.37139067,37.11549,0.2904328,0.9619051,0.2851668,0.5025568,0.0
18120,7263,0.1139827,0.9958932,-0.090535745,0.0,0.033029612,6.817669e-05,0.28266266,0.5025429,0.0
8012,3529,0.05203983,-0.8,0.6,71.80577,0.2805619,0.88318926,0.28631058,0.5025145,1.0
10461,5418,0.07558321,-0.27472112,0.96152395,67.78509,0.3667426,0.6932358,0.28353703,0.5025063,1.0
9026,6119,0.14390676,-0.9974587,0.07124705,37.572453,0.4198937,0.6736303,0.2816677,0.50264674,1.0
12064,6239,0.111671165,-0.5547002,-0.8320503,63.411472,0.3936978,0.51667154,0.28183386,0.50262815,1.0
12107,5752,0.09817346,0.9486833,-0.31622776,71.1161,0.04859529,0.8331804,0.27891758,0.5026305,1.0
6548,1905,0.07343238,-0.70710677,0.70710677,83.79563,0.013287775,0.6602697,0.28709462,0.5026433,1.0
5113,1105,0.044184793,-0.70710677,0.70710677,79.09663,0.0011389522,0.9788659,0.27902725,0.5025748,0.0
12196,8210,0.01474932,-0.70710677,0.70710677,26.476366,0.31776765,0.6061573,0.29136205,0.50256085,0.0
15041,7865,0.085500166,0.9701425,-0.24253562,34.838314,0.27486712,0.5995029,0.2829605,0.5026102,0.0
6164,1735,0.010430277,1.2246469e-16,-1.0,87.68804,0.006454062,0.82760566,0.2723368,0.5025864,1.0
17653,9759,0.19088198,-0.52999896,0.8479983,0.0,0.21450266,0.0025575291,0.28281933,0.50262064,0.0
9897,8657,0.010430277,0.0,1.0,18.237902,0.33485195,0.0072268476,0.2901347,0.5026085,0.0
14236,5448,0.046566565,-0.8944272,-0.4472136,78.02569,0.076689444,0.03930272,0.28170073,0.5025649,0.0
8904,6989,0.032956913,0.9486833,0.31622776,19.6962,0.30447987,0.15987696,0.28353575,0.50257593,0.0
12492,8113,0.044184793,-0.70710677,-0.70710677,25.481005,0.29992408,0.87831306,0.28446928,0.50258523,0.0
3980,2552,0.09320911,-1.0,-1.8369701e-16,41.787888,0.19855733,0.80312705,0.28248465,0.502591,1.0
9310,2910,0.046566565,0.4472136,0.8944272,84.31037,0.004176158,0.8542762,0.28665558,0.50264966,0.0
9076,6840,0.06654887,0.62469506,0.7808688,23.355839,0.33067578,0.29180464,0.28208834,0.50257134,0.0
9848,5801,0.05203983,1.0,6.123234e-17,38.240696,0.3781321,0.71736765,0.2824064,0.5025992,1.0
9886,5633,0.10786097,0.95782626,0.28734788,49.578217,0.41305998,0.5115485,0.28318515,0.5026038,0.0
10028,7246,0.029482823,0.70710677,0.70710677,18.816248,0.32118452,0.38866067,0.27664617,0.50259566,0.0
12876,6053,0.19088198,-0.52999896,0.8479983,67.15571,0.43318146,0.9235099,0.28139165,0.5025232,1.0
13925,7934,0.037566602,-0.8320503,0.5547002,27.74702,0.30106303,0.81638104,0.2846963,0.5025922,0.0
8340,10590,0.032956913,-0.9486833,0.31622776,13.919447,0.2604404,4.295012e-06,0.27811515,0.5025684,0.0
17748,8791,0.38083506,-0.4568047,0.889567,0.0,0.44115415,0.0017964658,0.2821977,0.50246805,0.0
8796,7508,0.023314469,0.8944272,-0.4472136,16.78052,0.27220955,0.03246224,0.2958297,0.50259566,0.0
10365,5742,0.07558321,-0.27472112,-0.96152395,46.61583,0.3621868,0.76253694,0.27639407,0.5025997,1.0
3575,1337,0.08361496,0.49613893,-0.86824316,60.828793,0.20690964,0.34749192,0.28449532,0.50257653,0.0
9028,3891,0.010430277,1.0,6.123234e-17,74.56532,0.24753226,0.3681302,0.29178572,0.5025899,1.0
12507,4960,0.020854957,1.2246469e-16,-1.0,85.33911,0.037585422,0.9699457,0.29179123,0.50259566,1.0
12397,6822,0.023314469,0.8944272,-0.4472136,42.11276,0.35573274,0.8929404,0.2848339,0.50259453,0.0
9750,4246,0.04294373,-0.24253562,0.9701425,76.721275,0.2813212,0.5914491,0.28302798,0.5026015,1.0
8014,3529,0.13089152,-0.70710677,0.70710677,71.87896,0.28208047,0.88560253,0.2848987,0.5025823,1.0
15279,10396,0.032956913,0.9486833,0.31622776,19.725454,0.32422173,0.06755415,0.2869171,0.5025406,0.0
10702,5030,0.023314469,0.8944272,-0.4472136,76.35249,0.044419136,0.72957224,0.28605303,0.5025841,1.0
9499,7667,0.010430277,1.0,6.123234e-17,15.986889,0.30258164,0.059219785,0.28374562,0.50256723,0.0
5858,2523,0.24516867,0.24253562,0.9701425,66.692665,0.19931664,0.91946965,0.28245914,0.502457,0.0
5281,2258,0.09544931,-0.21693046,-0.97618705,67.11184,0.1894457,0.5866148,0.28105852,0.50255275,1.0
8056,6668,0.14565924,-0.6332378,-0.7739573,24.710873,0.3382688,0.115297265,0.28331435,0.50252724,0.0
12831,5853,0.2016032,-0.8,-0.6,74.96201,0.2372817,0.5876878,0.2829061,0.50249183,1.0
10404,4826,0.13399206,0.5368755,-0.8436615,78.85222,0.14806378,0.55131334,0.28252515,0.5024402,1.0
10660,5101,0.05602868,-0.9284767,-0.37139067,75.13819,0.061123766,0.6976124,0.27868643,0.5025597,1.0
9750,4245,0.05883972,-0.70710677,0.70710677,76.73849,0.28094155,0.5915068,0.28393242,0.50258005,1.0
12107,5754,0.020854957,-1.0,-1.8369701e-16,71.03215,0.04859529,0.83132344,0.28266856,0.5025841,1.0
13106,5318,0.19412747,0.62469506,-0.7808688,85.41097,0.48861048,0.21312031,0.28343484,0.5026427,1.0
4386,2386,0.14669926,-0.41905817,-0.9079594,50.8207,0.19855733,0.66548634,0.28482282,0.50258523,1.0
2705,6962,0.01474932,-0.70710677,-0.70710677,12.360531,0.19893698,3.0066e-05,0.2947435,0.5026038,0.0
11615,9881,0.023314469,-0.4472136,-0.8944272,25.418804,0.29384965,0.0029455211,0.2753998,0.5025806,0.0
14143,7181,0.08102993,-0.6401844,-0.76822126,43.167385,0.31397113,0.87288177,0.28363052,0.5025841,0.0
11770,5563,0.21340123,0.7525767,0.6585046,75.239815,0.0523918,0.58024293,0.2816519,0.5026525,1.0
11751,6603,0.07558321,0.96152395,-0.27472112,47.491165,0.35801062,0.87853396,0.28389084,0.50258696,0.0
13048,6161,0.032956913,0.9486833,0.31622776,71.48901,0.3561124,0.80030644,0.2882997,0.5025249,1.0
10187,4239,0.17492588,0.81373346,0.5812382,83.06293,0.36332574,0.629718,0.28475717,0.5026758,1.0
12833,8375,0.023314469,0.8944272,-0.4472136,24.91064,0.29802582,0.9462341,0.2919268,0.5026009,0.0
9750,4247,0.044184793,-0.70710677,0.70710677,76.70406,0.2813212,0.59138095,0.28435543,0.50263745,1.0
517,5612,0.14496115,-0.14142136,-0.98994946,13.821507,0.21829917,3.1158623e-05,0.2822837,0.5026241,0.0
14252,5295,0.10389993,0.9950372,-0.09950372,78.297676,0.045937736,0.027758736,0.28486073,0.50259566,0.0
4154,2701,0.28298426,0.99763036,-0.06880209,44.76081,0.16894457,0.9486861,0.28321227,0.5023346,1.0
10619,5128,0.17294656,-0.47058824,0.88235295,74.80423,0.09225512,0.6110011,0.28368872,0.5025307,1.0
4807,3157,0.069694914,-0.4472136,0.8944272,40.53388,0.24943052,0.99391556,0.2794842,0.50260204,0.0
1831,5737,0.031268463,-1.0,-1.8369701e-16,17.361132,0.2372817,0.00023078099,0.28782678,0.5025818,0.0
5146,1588,0.07343238,0.70710677,0.70710677,76.04821,0.037585422,0.6416316,0.2852526,0.50258756,1.0
11635,6457,0.079033196,0.3939193,0.91914505,52.70634,0.3621868,0.9047496,0.27815604,0.50254524,1.0
13626,6700,0.08102993,-0.6401844,-0.76822126,54.441933,0.34510252,0.86087656,0.28209084,0.50259393,1.0
14081,10388,0.020854957,1.0,6.123234e-17,18.842295,0.26841307,0.024605455,0.28266856,0.5025893,0.0
5046,1341,0.06063982,-0.51449573,-0.8574929,76.27149,0.078587696,0.92383486,0.28654253,0.5026003,1.0
10366,5743,0.069694914,-0.4472136,-0.8944272,46.583767,0.3614275,0.75978404,0.28134236,0.50261426,1.0
2242,6452,0.010430277,1.2246469e-16,-1.0,16.785667,0.22854973,6.167388e-05,0.2901347,0.50260556,0.0
10613,6139,0.037566602,0.8320503,-0.5547002,40.410645,0.35876992,0.8897652,0.2877013,0.50255215,0.0
7697,2323,0.05203983,-0.6,-0.8,84.87648,0.007213364,0.78794193,0.2813695,0.5025986,0.0
9709,3314,0.04294373,-0.24253562,-0.9701425,83.78062,0.007213364,0.99391556,0.28302798,0.5025829,0.0
8878,6270,0.32369703,0.029399052,0.99956775,41.974434,0.5,0.62720454,0.28110594,0.50259686,1.0
16455,8964,0.11534551,-0.8944272,0.4472136,0.0,0.48557326,0.08835035,0.28426853,0.50254524,0.0
15871,9867,0.3056388,-0.22026087,-0.975441,0.0,0.21146545,0.19520588,0.28143373,0.5025928,0.0
10048,6413,0.037566602,0.8320503,0.5547002,23.219763,0.3735763,0.85818,0.28421968,0.5026003,0.0
8300,2624,0.010430277,-1.0,-1.8369701e-16,82.925026,0.0037965071,0.8862837,0.2723368,0.5026085,0.0
12131,6383,0.08361496,-0.99227786,0.12403473,63.78785,0.46127564,0.80925983,0.27656356,0.5025319,1.0
